"DOI","ALTMETRIC"
"10.1016/j.jsbmb.2021.105870",9
"10.1016/j.jsbmb.2021.105957",59
"10.1016/j.jsbmb.2022.106060",8
"10.1016/j.jse.2020.02.025",1
"10.1016/j.jshs.2018.06.008",1
"10.1016/j.jshs.2021.07.007",11
"10.1016/j.jsps.2020.10.007",1
"10.1016/j.jsps.2021.09.004",10
"10.1016/j.jstrokecerebrovasdis.2021.105618",2
"10.1016/j.jstrokecerebrovasdis.2021.105630",1
"10.1016/j.jstrokecerebrovasdis.2021.105896",3
"10.1016/j.jsxm.2021.01.178",1
"10.1016/j.jsxm.2021.11.007",1
"10.1016/j.jsxm.2021.11.007",1
"10.1016/j.jsxm.2022.01.523",8
"10.1016/j.jsxm.2022.02.019",2
"10.1016/j.jsxm.2022.02.019",2
"10.1016/j.jsxm.2022.05.002",2
"10.1016/j.jtauto.2019.100032",3
"10.1016/j.jtauto.2020.100039",1
"10.1016/j.jtauto.2020.100061",3
"10.1016/j.jtauto.2021.100082",6
"10.1016/j.jtauto.2021.100085",1
"10.1016/j.jtauto.2021.100123",4
"10.1016/j.jtauto.2021.100137",13
"10.1016/j.jtauto.2022.100146",1
"10.1016/j.jtauto.2022.100161",1
"10.1016/j.jtauto.2022.100163",2
"10.1016/j.jtauto.2022.100173",0
"10.1016/j.jtauto.2022.100177",1
"10.1016/j.jtbi.2020.110532",2
"10.1016/j.jtbi.2022.111091",7
"10.1016/j.jtcme.2020.02.009",1
"10.1016/j.jtcme.2021.02.003",11
"10.1016/j.jtct.2021.03.023",12
"10.1016/j.jtemb.2021.126831",1
"10.1016/j.jtherbio.2020.102529",1
"10.1016/j.jtocrr.2021.100183",1
"10.1016/j.jtumed.2021.08.003",4
"10.1016/j.jval.2019.08.009",3
"10.1016/j.jval.2019.09.2753",19
"10.1016/j.jval.2019.10.011",2
"10.1016/j.jval.2020.05.017",6
"10.1016/j.jval.2021.04.1276",44
"10.1016/j.jval.2021.05.020",13
"10.1016/j.jval.2021.08.012",8
"10.1016/j.jval.2021.11.1363",3
"10.1016/j.jval.2022.03.010",1
"10.1016/j.jvoice.2018.09.018",7
"10.1016/j.jvoice.2020.07.025",0
"10.1016/j.jvs.2021.07.235",9
"10.1016/j.jvscit.2021.04.004",1
"10.1016/j.jvsv.2021.01.013",0
"10.1016/j.jvsv.2021.10.010",7
"10.1016/j.kint.2021.10.010",13
"10.1016/j.lanepe.2022.100502",11
"10.1016/j.lanepe.2022.100512",2
"10.1016/j.lanwpc.2020.100010",6
"10.1016/j.lanwpc.2020.100039",1
"10.1016/j.lfs.2020.117448",1
"10.1016/j.lfs.2020.117671",6
"10.1016/j.lfs.2020.117747",1
"10.1016/j.lfs.2020.118166",8
"10.1016/j.lfs.2020.118233",1
"10.1016/j.lfs.2020.118582",1
"10.1016/j.lfs.2020.118591",1
"10.1016/j.lfs.2020.118617",12
"10.1016/j.lfs.2021.119108",1
"10.1016/j.lfs.2021.119395",1
"10.1016/j.lfs.2021.119458",3
"10.1016/j.lfs.2021.119459",3
"10.1016/j.lfs.2021.119812",2
"10.1016/j.lfs.2021.120108",7
"10.1016/j.lfs.2022.120346",3
"10.1016/j.lfs.2022.120383",2
"10.1016/j.lfs.2022.120446",0
"10.1016/j.lpm.2021.104066",3
"10.1016/j.lpm.2021.104067",1
"10.1016/j.lpm.2021.104068",1
"10.1016/j.lpm.2021.104069",1
"10.1016/j.lpm.2021.104072",3
"10.1016/j.lpm.2021.104089",1
"10.1016/j.lpm.2021.104092",1
"10.1016/j.mad.2020.111297",56
"10.1016/j.mad.2020.111361",21
"10.1016/j.mad.2020.111366",1
"10.1016/j.mad.2022.111675",20
"10.1016/j.mam.2020.100867",10
"10.1016/j.mam.2021.100963",0
"10.1016/j.maturitas.2020.03.001",2
"10.1016/j.mayocp.2021.07.023",14
"10.1016/j.mayocp.2021.09.014",90
"10.1016/j.mayocpiqo.2020.04.006",3
"10.1016/j.mayocpiqo.2021.11.004",13
"10.1016/j.mcn.2020.103538",1
"10.1016/j.mcn.2021.103656",1
"10.1016/j.mcn.2022.103770",1
"10.1016/j.mcp.2020.101530",1
"10.1016/j.mcpro.2021.100157",2
"10.1016/j.medcle.2020.06.017",1
"10.1016/j.medcli.2019.05.026",1
"10.1016/j.medcli.2020.01.016",0
"10.1016/j.medcli.2020.02.009",3
"10.1016/j.medcli.2020.06.021",2
"10.1016/j.medcli.2020.10.015",3
"10.1016/j.media.2019.101557",1
"10.1016/j.media.2020.101747",1
"10.1016/j.media.2020.101856",1
"10.1016/j.media.2020.101940",2
"10.1016/j.media.2021.102038",10
"10.1016/j.media.2021.102267",7
"10.1016/j.media.2021.102312",1
"10.1016/j.medj.2021.01.006",37
"10.1016/j.medj.2021.02.005",4
"10.1016/j.medj.2022.02.005",19
"10.1016/j.medj.2022.06.006",4
"10.1016/j.mehy.2019.109448",1
"10.1016/j.mehy.2019.109476",0
"10.1016/j.mehy.2019.109478",1
"10.1016/j.mehy.2020.109609",1
"10.1016/j.mehy.2020.109635",5
"10.1016/j.mehy.2020.109645",7
"10.1016/j.mehy.2020.110090",1
"10.1016/j.mehy.2020.110135",1
"10.1016/j.mehy.2020.110158",0
"10.1016/j.mehy.2020.110324",1
"10.1016/j.mehy.2021.110530",2
"10.1016/j.mehy.2021.110702",2
"10.1016/j.metop.2022.100181",2
"10.1016/j.micinf.2021.104814",38
"10.1016/j.micinf.2021.104849",2
"10.1016/j.micinf.2022.105084",3
"10.1016/j.micpath.2020.104064",0
"10.1016/j.micpath.2020.104675",17
"10.1016/j.micpath.2021.104931",9
"10.1016/j.micpath.2021.105200",4
"10.1016/j.mito.2019.09.003",0
"10.1016/j.mito.2021.02.008",15
"10.1016/j.mito.2021.07.001",2
"10.1016/j.mjafi.2021.03.005",3
"10.1016/j.molcel.2021.06.017",76
"10.1016/j.molimm.2020.06.027",1
"10.1016/j.molimm.2021.02.008",2
"10.1016/j.molimm.2021.04.008",1
"10.1016/j.molimm.2021.07.002",1
"10.1016/j.molimm.2022.02.017",1
"10.1016/j.molimm.2022.05.002",1
"10.1016/j.molimm.2022.06.001",2
"10.1016/j.molmed.2019.11.003",100
"10.1016/j.molmed.2019.11.006",28
"10.1016/j.molmed.2020.04.005",7
"10.1016/j.molmed.2020.06.004",2
"10.1016/j.molmed.2021.01.004",0
"10.1016/j.molmed.2021.07.006",30
"10.1016/j.molmed.2022.07.003",12
"10.1016/j.molmet.2022.101536",10
"10.1016/j.mrgentox.2020.503278",0
"10.1016/j.mri.2019.09.006",7
"10.1016/j.mri.2019.10.003",1
"10.1016/j.mri.2019.11.004",0
"10.1016/j.mri.2020.01.014",7
"10.1016/j.mri.2020.01.016",5
"10.1016/j.mri.2020.03.010",3
"10.1016/j.mri.2020.04.017",1
"10.1016/j.mri.2020.07.007",1
"10.1016/j.mri.2020.08.005",1
"10.1016/j.mri.2020.08.022",1
"10.1016/j.mri.2020.09.001",1
"10.1016/j.mri.2020.09.002",1
"10.1016/j.mri.2020.09.015",1
"10.1016/j.mri.2021.03.014",2
"10.1016/j.mri.2021.03.016",8
"10.1016/j.mri.2021.08.011",1
"10.1016/j.mri.2021.11.016",9
"10.1016/j.mri.2021.12.007",17
"10.1016/j.mri.2022.05.009",1
"10.1016/j.mri.2022.07.013",0
"10.1016/j.mrrev.2020.108322",0
"10.1016/j.msard.2019.08.015",0
"10.1016/j.msard.2019.101380",0
"10.1016/j.msard.2019.101405",0
"10.1016/j.msard.2019.101412",3
"10.1016/j.msard.2019.101418",0
"10.1016/j.msard.2019.101422",0
"10.1016/j.msard.2019.101423",2
"10.1016/j.msard.2019.101426",0
"10.1016/j.msard.2019.101427",15
"10.1016/j.msard.2019.101431",22
"10.1016/j.msard.2019.101433",0
"10.1016/j.msard.2019.101439",1
"10.1016/j.msard.2019.101440",1
"10.1016/j.msard.2019.101441",6
"10.1016/j.msard.2019.101443",6
"10.1016/j.msard.2019.101445",0
"10.1016/j.msard.2019.101446",1
"10.1016/j.msard.2019.101449",0
"10.1016/j.msard.2019.101450",3
"10.1016/j.msard.2019.101451",0
"10.1016/j.msard.2019.101452",1
"10.1016/j.msard.2019.101454",80
"10.1016/j.msard.2019.101456",0
"10.1016/j.msard.2019.101458",0
"10.1016/j.msard.2019.101459",48
"10.1016/j.msard.2019.101460",5
"10.1016/j.msard.2019.101461",0
"10.1016/j.msard.2019.101462",14
"10.1016/j.msard.2019.101463",9
"10.1016/j.msard.2019.101464",2
"10.1016/j.msard.2019.101465",5
"10.1016/j.msard.2019.101466",2
"10.1016/j.msard.2019.101467",39
"10.1016/j.msard.2019.101468",18
"10.1016/j.msard.2019.101478",20
"10.1016/j.msard.2019.101479",2
"10.1016/j.msard.2019.101481",9
"10.1016/j.msard.2019.101482",6
"10.1016/j.msard.2019.101483",18
"10.1016/j.msard.2019.101484",0
"10.1016/j.msard.2019.101485",1
"10.1016/j.msard.2019.101486",15
"10.1016/j.msard.2019.101487",8
"10.1016/j.msard.2019.101489",0
"10.1016/j.msard.2019.101492",9
"10.1016/j.msard.2019.101493",29
"10.1016/j.msard.2019.101494",0
"10.1016/j.msard.2019.101495",1
"10.1016/j.msard.2019.101496",1
"10.1016/j.msard.2019.101497",10
"10.1016/j.msard.2019.101498",12
"10.1016/j.msard.2019.101502",7
"10.1016/j.msard.2019.101503",3
"10.1016/j.msard.2019.101504",15
"10.1016/j.msard.2019.101505",8
"10.1016/j.msard.2019.101507",1
"10.1016/j.msard.2019.101508",22
"10.1016/j.msard.2019.101511",3
"10.1016/j.msard.2019.101513",2
"10.1016/j.msard.2019.101514",19
"10.1016/j.msard.2019.101515",5
"10.1016/j.msard.2019.101516",40
"10.1016/j.msard.2019.101517",7
"10.1016/j.msard.2019.101518",1
"10.1016/j.msard.2019.101519",19
"10.1016/j.msard.2019.101520",2
"10.1016/j.msard.2019.101521",7
"10.1016/j.msard.2019.101522",2
"10.1016/j.msard.2019.101523",10
"10.1016/j.msard.2019.101524",1
"10.1016/j.msard.2019.101525",17
"10.1016/j.msard.2019.101859",4
"10.1016/j.msard.2019.101860",2
"10.1016/j.msard.2019.101861",10
"10.1016/j.msard.2019.101862",1
"10.1016/j.msard.2019.101863",4
"10.1016/j.msard.2019.101864",3
"10.1016/j.msard.2019.101865",1
"10.1016/j.msard.2019.101866",8
"10.1016/j.msard.2019.101867",0
"10.1016/j.msard.2019.101868",1
"10.1016/j.msard.2019.101870",13
"10.1016/j.msard.2019.101871",12
"10.1016/j.msard.2019.101872",3
"10.1016/j.msard.2019.101873",5
"10.1016/j.msard.2019.101874",38
"10.1016/j.msard.2019.101875",0
"10.1016/j.msard.2019.101877",0
"10.1016/j.msard.2019.101878",1
"10.1016/j.msard.2019.101879",0
"10.1016/j.msard.2019.101881",1
"10.1016/j.msard.2019.101882",14
"10.1016/j.msard.2019.101883",6
"10.1016/j.msard.2019.101884",2
"10.1016/j.msard.2019.101885",13
"10.1016/j.msard.2019.101886",2
"10.1016/j.msard.2019.101887",3
"10.1016/j.msard.2019.101888",1
"10.1016/j.msard.2019.101889",12
"10.1016/j.msard.2019.101890",3
"10.1016/j.msard.2019.101891",16
"10.1016/j.msard.2019.101892",5
"10.1016/j.msard.2019.101893",6
"10.1016/j.msard.2019.101894",0
"10.1016/j.msard.2019.101895",2
"10.1016/j.msard.2019.101896",6
"10.1016/j.msard.2019.101897",1
"10.1016/j.msard.2019.101899",11
"10.1016/j.msard.2019.101900",4
"10.1016/j.msard.2019.101901",1
"10.1016/j.msard.2019.101902",1
"10.1016/j.msard.2019.101903",7
"10.1016/j.msard.2019.101904",1
"10.1016/j.msard.2019.101906",4
"10.1016/j.msard.2019.101908",24
"10.1016/j.msard.2019.101917",5
"10.1016/j.msard.2019.101918",2
"10.1016/j.msard.2019.101919",10
"10.1016/j.msard.2019.101920",4
"10.1016/j.msard.2019.101921",3
"10.1016/j.msard.2019.101923",14
"10.1016/j.msard.2020.101925",10
"10.1016/j.msard.2020.101926",19
"10.1016/j.msard.2020.101927",22
"10.1016/j.msard.2020.101928",3
"10.1016/j.msard.2020.101929",4
"10.1016/j.msard.2020.101930",10
"10.1016/j.msard.2020.101931",10
"10.1016/j.msard.2020.101932",2
"10.1016/j.msard.2020.101934",3
"10.1016/j.msard.2020.101935",6
"10.1016/j.msard.2020.101936",3
"10.1016/j.msard.2020.101938",19
"10.1016/j.msard.2020.101939",5
"10.1016/j.msard.2020.101940",1
"10.1016/j.msard.2020.101941",1
"10.1016/j.msard.2020.101942",0
"10.1016/j.msard.2020.101943",1
"10.1016/j.msard.2020.101944",1
"10.1016/j.msard.2020.101945",1
"10.1016/j.msard.2020.101946",1
"10.1016/j.msard.2020.101948",7
"10.1016/j.msard.2020.101949",16
"10.1016/j.msard.2020.101951",1
"10.1016/j.msard.2020.101952",2
"10.1016/j.msard.2020.101953",0
"10.1016/j.msard.2020.101954",9
"10.1016/j.msard.2020.101955",32
"10.1016/j.msard.2020.101956",30
"10.1016/j.msard.2020.101957",10
"10.1016/j.msard.2020.101958",16
"10.1016/j.msard.2020.101959",1
"10.1016/j.msard.2020.101960",1
"10.1016/j.msard.2020.101961",24
"10.1016/j.msard.2020.101962",2
"10.1016/j.msard.2020.101963",3
"10.1016/j.msard.2020.101966",9
"10.1016/j.msard.2020.101967",11
"10.1016/j.msard.2020.101968",8
"10.1016/j.msard.2020.101969",3
"10.1016/j.msard.2020.101970",2
"10.1016/j.msard.2020.101971",9
"10.1016/j.msard.2020.101972",1
"10.1016/j.msard.2020.101973",1
"10.1016/j.msard.2020.101974",1
"10.1016/j.msard.2020.101975",1
"10.1016/j.msard.2020.101978",0
"10.1016/j.msard.2020.101980",31
"10.1016/j.msard.2020.101981",1
"10.1016/j.msard.2020.101982",12
"10.1016/j.msard.2020.101983",1
"10.1016/j.msard.2020.101984",7
"10.1016/j.msard.2020.101985",1
"10.1016/j.msard.2020.101986",1
"10.1016/j.msard.2020.101987",0
"10.1016/j.msard.2020.101988",3
"10.1016/j.msard.2020.101997",1
"10.1016/j.msard.2020.102004",9
"10.1016/j.msard.2020.102006",1
"10.1016/j.msard.2020.102007",9
"10.1016/j.msard.2020.102008",1
"10.1016/j.msard.2020.102009",60
"10.1016/j.msard.2020.102010",1
"10.1016/j.msard.2020.102012",2
"10.1016/j.msard.2020.102014",0
"10.1016/j.msard.2020.102015",5
"10.1016/j.msard.2020.102016",1
"10.1016/j.msard.2020.102017",7
"10.1016/j.msard.2020.102019",1
"10.1016/j.msard.2020.102020",17
"10.1016/j.msard.2020.102021",4
"10.1016/j.msard.2020.102022",18
"10.1016/j.msard.2020.102023",3
"10.1016/j.msard.2020.102024",10
"10.1016/j.msard.2020.102025",2
"10.1016/j.msard.2020.102026",2
"10.1016/j.msard.2020.102027",0
"10.1016/j.msard.2020.102028",0
"10.1016/j.msard.2020.102029",1
"10.1016/j.msard.2020.102031",10
"10.1016/j.msard.2020.102032",4
"10.1016/j.msard.2020.102034",1
"10.1016/j.msard.2020.102035",6
"10.1016/j.msard.2020.102036",1
"10.1016/j.msard.2020.102037",1
"10.1016/j.msard.2020.102039",1
"10.1016/j.msard.2020.102041",124
"10.1016/j.msard.2020.102042",1
"10.1016/j.msard.2020.102043",1
"10.1016/j.msard.2020.102044",0
"10.1016/j.msard.2020.102045",0
"10.1016/j.msard.2020.102046",1
"10.1016/j.msard.2020.102047",1
"10.1016/j.msard.2020.102048",1
"10.1016/j.msard.2020.102049",1
"10.1016/j.msard.2020.102051",1
"10.1016/j.msard.2020.102052",2
"10.1016/j.msard.2020.102053",2
"10.1016/j.msard.2020.102054",1
"10.1016/j.msard.2020.102055",1
"10.1016/j.msard.2020.102056",1
"10.1016/j.msard.2020.102058",9
"10.1016/j.msard.2020.102059",1
"10.1016/j.msard.2020.102060",3
"10.1016/j.msard.2020.102061",1
"10.1016/j.msard.2020.102062",1
"10.1016/j.msard.2020.102065",2
"10.1016/j.msard.2020.102067",2
"10.1016/j.msard.2020.102068",4
"10.1016/j.msard.2020.102069",5
"10.1016/j.msard.2020.102070",17
"10.1016/j.msard.2020.102071",0
"10.1016/j.msard.2020.102072",1
"10.1016/j.msard.2020.102073",84
"10.1016/j.msard.2020.102075",1
"10.1016/j.msard.2020.102076",1
"10.1016/j.msard.2020.102077",10
"10.1016/j.msard.2020.102078",1
"10.1016/j.msard.2020.102079",2
"10.1016/j.msard.2020.102080",10
"10.1016/j.msard.2020.102082",1
"10.1016/j.msard.2020.102083",1
"10.1016/j.msard.2020.102084",1
"10.1016/j.msard.2020.102085",1
"10.1016/j.msard.2020.102086",1
"10.1016/j.msard.2020.102098",1
"10.1016/j.msard.2020.102105",1
"10.1016/j.msard.2020.102106",1
"10.1016/j.msard.2020.102107",0
"10.1016/j.msard.2020.102108",3
"10.1016/j.msard.2020.102109",3
"10.1016/j.msard.2020.102120",59
"10.1016/j.msard.2020.102124",3
"10.1016/j.msard.2020.102125",2
"10.1016/j.msard.2020.102127",1
"10.1016/j.msard.2020.102128",1
"10.1016/j.msard.2020.102129",1
"10.1016/j.msard.2020.102131",1
"10.1016/j.msard.2020.102132",1
"10.1016/j.msard.2020.102133",3
"10.1016/j.msard.2020.102136",1
"10.1016/j.msard.2020.102137",9
"10.1016/j.msard.2020.102138",2
"10.1016/j.msard.2020.102140",17
"10.1016/j.msard.2020.102141",1
"10.1016/j.msard.2020.102143",10
"10.1016/j.msard.2020.102144",1
"10.1016/j.msard.2020.102145",1
"10.1016/j.msard.2020.102146",12
"10.1016/j.msard.2020.102147",3
"10.1016/j.msard.2020.102148",4
"10.1016/j.msard.2020.102149",4
"10.1016/j.msard.2020.102150",1
"10.1016/j.msard.2020.102151",1
"10.1016/j.msard.2020.102152",1
"10.1016/j.msard.2020.102154",1
"10.1016/j.msard.2020.102155",2
"10.1016/j.msard.2020.102157",1
"10.1016/j.msard.2020.102158",1
"10.1016/j.msard.2020.102159",1
"10.1016/j.msard.2020.102161",1
"10.1016/j.msard.2020.102162",15
"10.1016/j.msard.2020.102163",75
"10.1016/j.msard.2020.102164",19
"10.1016/j.msard.2020.102165",13
"10.1016/j.msard.2020.102169",5
"10.1016/j.msard.2020.102170",1
"10.1016/j.msard.2020.102171",2
"10.1016/j.msard.2020.102172",2
"10.1016/j.msard.2020.102174",28
"10.1016/j.msard.2020.102176",12
"10.1016/j.msard.2020.102177",19
"10.1016/j.msard.2020.102178",1
"10.1016/j.msard.2020.102179",1
"10.1016/j.msard.2020.102180",9
"10.1016/j.msard.2020.102181",10
"10.1016/j.msard.2020.102182",11
"10.1016/j.msard.2020.102183",1
"10.1016/j.msard.2020.102184",7
"10.1016/j.msard.2020.102185",32
"10.1016/j.msard.2020.102186",13
"10.1016/j.msard.2020.102188",1
"10.1016/j.msard.2020.102189",1
"10.1016/j.msard.2020.102190",2
"10.1016/j.msard.2020.102192",15
"10.1016/j.msard.2020.102193",4
"10.1016/j.msard.2020.102195",13
"10.1016/j.msard.2020.102196",11
"10.1016/j.msard.2020.102197",8
"10.1016/j.msard.2020.102199",8
"10.1016/j.msard.2020.102200",1
"10.1016/j.msard.2020.102201",9
"10.1016/j.msard.2020.102203",23
"10.1016/j.msard.2020.102204",22
"10.1016/j.msard.2020.102206",7
"10.1016/j.msard.2020.102207",9
"10.1016/j.msard.2020.102208",3
"10.1016/j.msard.2020.102209",10
"10.1016/j.msard.2020.102210",2
"10.1016/j.msard.2020.102211",2
"10.1016/j.msard.2020.102212",4
"10.1016/j.msard.2020.102214",1
"10.1016/j.msard.2020.102215",1
"10.1016/j.msard.2020.102218",1
"10.1016/j.msard.2020.102219",1
"10.1016/j.msard.2020.102220",1
"10.1016/j.msard.2020.102222",3
"10.1016/j.msard.2020.102223",1
"10.1016/j.msard.2020.102224",7
"10.1016/j.msard.2020.102225",1
"10.1016/j.msard.2020.102235",1
"10.1016/j.msard.2020.102239",1
"10.1016/j.msard.2020.102240",1
"10.1016/j.msard.2020.102241",6
"10.1016/j.msard.2020.102242",12
"10.1016/j.msard.2020.102243",1
"10.1016/j.msard.2020.102244",1
"10.1016/j.msard.2020.102245",1
"10.1016/j.msard.2020.102246",2
"10.1016/j.msard.2020.102247",0
"10.1016/j.msard.2020.102248",1
"10.1016/j.msard.2020.102249",2
"10.1016/j.msard.2020.102250",4
"10.1016/j.msard.2020.102253",9
"10.1016/j.msard.2020.102254",2
"10.1016/j.msard.2020.102255",1
"10.1016/j.msard.2020.102256",5
"10.1016/j.msard.2020.102259",1
"10.1016/j.msard.2020.102260",0
"10.1016/j.msard.2020.102261",56
"10.1016/j.msard.2020.102262",12
"10.1016/j.msard.2020.102263",1
"10.1016/j.msard.2020.102264",1
"10.1016/j.msard.2020.102266",7
"10.1016/j.msard.2020.102276",1
"10.1016/j.msard.2020.102279",17
"10.1016/j.msard.2020.102281",1
"10.1016/j.msard.2020.102282",1
"10.1016/j.msard.2020.102296",3
"10.1016/j.msard.2020.102297",27
"10.1016/j.msard.2020.102299",1
"10.1016/j.msard.2020.102300",8
"10.1016/j.msard.2020.102301",0
"10.1016/j.msard.2020.102302",1
"10.1016/j.msard.2020.102303",1
"10.1016/j.msard.2020.102304",3
"10.1016/j.msard.2020.102305",1
"10.1016/j.msard.2020.102306",14
"10.1016/j.msard.2020.102307",1
"10.1016/j.msard.2020.102309",10
"10.1016/j.msard.2020.102310",1
"10.1016/j.msard.2020.102311",10
"10.1016/j.msard.2020.102312",2
"10.1016/j.msard.2020.102313",1
"10.1016/j.msard.2020.102314",1
"10.1016/j.msard.2020.102315",21
"10.1016/j.msard.2020.102317",1
"10.1016/j.msard.2020.102318",1
"10.1016/j.msard.2020.102319",1
"10.1016/j.msard.2020.102320",0
"10.1016/j.msard.2020.102322",0
"10.1016/j.msard.2020.102323",1
"10.1016/j.msard.2020.102324",12
"10.1016/j.msard.2020.102326",2
"10.1016/j.msard.2020.102328",1
"10.1016/j.msard.2020.102329",0
"10.1016/j.msard.2020.102330",0
"10.1016/j.msard.2020.102332",1
"10.1016/j.msard.2020.102333",3
"10.1016/j.msard.2020.102334",1
"10.1016/j.msard.2020.102335",1
"10.1016/j.msard.2020.102336",1
"10.1016/j.msard.2020.102337",1
"10.1016/j.msard.2020.102338",12
"10.1016/j.msard.2020.102339",0
"10.1016/j.msard.2020.102341",22
"10.1016/j.msard.2020.102342",7
"10.1016/j.msard.2020.102343",21
"10.1016/j.msard.2020.102344",14
"10.1016/j.msard.2020.102345",1
"10.1016/j.msard.2020.102346",1
"10.1016/j.msard.2020.102347",1
"10.1016/j.msard.2020.102348",10
"10.1016/j.msard.2020.102349",1
"10.1016/j.msard.2020.102351",1
"10.1016/j.msard.2020.102352",2
"10.1016/j.msard.2020.102353",1
"10.1016/j.msard.2020.102354",5
"10.1016/j.msard.2020.102356",1
"10.1016/j.msard.2020.102358",1
"10.1016/j.msard.2020.102359",1
"10.1016/j.msard.2020.102360",1
"10.1016/j.msard.2020.102371",1
"10.1016/j.msard.2020.102372",12
"10.1016/j.msard.2020.102374",4
"10.1016/j.msard.2020.102375",1
"10.1016/j.msard.2020.102377",58
"10.1016/j.msard.2020.102378",10
"10.1016/j.msard.2020.102379",2
"10.1016/j.msard.2020.102380",2
"10.1016/j.msard.2020.102381",1
"10.1016/j.msard.2020.102382",12
"10.1016/j.msard.2020.102387",1
"10.1016/j.msard.2020.102388",1
"10.1016/j.msard.2020.102389",2
"10.1016/j.msard.2020.102390",6
"10.1016/j.msard.2020.102391",2
"10.1016/j.msard.2020.102392",1
"10.1016/j.msard.2020.102393",2
"10.1016/j.msard.2020.102394",1
"10.1016/j.msard.2020.102396",2
"10.1016/j.msard.2020.102397",9
"10.1016/j.msard.2020.102398",1
"10.1016/j.msard.2020.102399",7
"10.1016/j.msard.2020.102400",1
"10.1016/j.msard.2020.102401",1
"10.1016/j.msard.2020.102402",26
"10.1016/j.msard.2020.102403",1
"10.1016/j.msard.2020.102404",10
"10.1016/j.msard.2020.102405",1
"10.1016/j.msard.2020.102406",1
"10.1016/j.msard.2020.102407",45
"10.1016/j.msard.2020.102409",6
"10.1016/j.msard.2020.102410",5
"10.1016/j.msard.2020.102411",0
"10.1016/j.msard.2020.102412",1
"10.1016/j.msard.2020.102413",1
"10.1016/j.msard.2020.102414",0
"10.1016/j.msard.2020.102415",1
"10.1016/j.msard.2020.102416",0
"10.1016/j.msard.2020.102417",0
"10.1016/j.msard.2020.102418",6
"10.1016/j.msard.2020.102419",19
"10.1016/j.msard.2020.102420",19
"10.1016/j.msard.2020.102422",1
"10.1016/j.msard.2020.102424",1
"10.1016/j.msard.2020.102425",1
"10.1016/j.msard.2020.102426",0
"10.1016/j.msard.2020.102427",3
"10.1016/j.msard.2020.102429",1
"10.1016/j.msard.2020.102430",1
"10.1016/j.msard.2020.102431",1
"10.1016/j.msard.2020.102432",10
"10.1016/j.msard.2020.102433",1
"10.1016/j.msard.2020.102434",4
"10.1016/j.msard.2020.102435",3
"10.1016/j.msard.2020.102436",1
"10.1016/j.msard.2020.102437",3
"10.1016/j.msard.2020.102438",0
"10.1016/j.msard.2020.102439",52
"10.1016/j.msard.2020.102440",13
"10.1016/j.msard.2020.102442",21
"10.1016/j.msard.2020.102443",1
"10.1016/j.msard.2020.102444",0
"10.1016/j.msard.2020.102445",1
"10.1016/j.msard.2020.102446",1
"10.1016/j.msard.2020.102447",4
"10.1016/j.msard.2020.102449",4
"10.1016/j.msard.2020.102450",1
"10.1016/j.msard.2020.102451",9
"10.1016/j.msard.2020.102452",8
"10.1016/j.msard.2020.102453",2
"10.1016/j.msard.2020.102454",26
"10.1016/j.msard.2020.102457",0
"10.1016/j.msard.2020.102460",1
"10.1016/j.msard.2020.102461",1
"10.1016/j.msard.2020.102462",19
"10.1016/j.msard.2020.102463",1
"10.1016/j.msard.2020.102464",3
"10.1016/j.msard.2020.102465",1
"10.1016/j.msard.2020.102466",2
"10.1016/j.msard.2020.102467",1
"10.1016/j.msard.2020.102469",1
"10.1016/j.msard.2020.102470",1
"10.1016/j.msard.2020.102472",11
"10.1016/j.msard.2020.102475",1
"10.1016/j.msard.2020.102476",7
"10.1016/j.msard.2020.102477",1
"10.1016/j.msard.2020.102478",2
"10.1016/j.msard.2020.102479",1
"10.1016/j.msard.2020.102480",1
"10.1016/j.msard.2020.102481",1
"10.1016/j.msard.2020.102482",0
"10.1016/j.msard.2020.102485",11
"10.1016/j.msard.2020.102486",6
"10.1016/j.msard.2020.102487",90
"10.1016/j.msard.2020.102488",2
"10.1016/j.msard.2020.102489",2
"10.1016/j.msard.2020.102492",21
"10.1016/j.msard.2020.102502",13
"10.1016/j.msard.2020.102503",23
"10.1016/j.msard.2020.102504",12
"10.1016/j.msard.2020.102505",0
"10.1016/j.msard.2020.102506",0
"10.1016/j.msard.2020.102507",14
"10.1016/j.msard.2020.102508",35
"10.1016/j.msard.2020.102509",8
"10.1016/j.msard.2020.102510",1
"10.1016/j.msard.2020.102511",12
"10.1016/j.msard.2020.102512",11
"10.1016/j.msard.2020.102513",1
"10.1016/j.msard.2020.102514",0
"10.1016/j.msard.2020.102516",3
"10.1016/j.msard.2020.102517",2
"10.1016/j.msard.2020.102518",3
"10.1016/j.msard.2020.102519",3
"10.1016/j.msard.2020.102520",0
"10.1016/j.msard.2020.102521",0
"10.1016/j.msard.2020.102523",1
"10.1016/j.msard.2020.102524",7
"10.1016/j.msard.2020.102525",1
"10.1016/j.msard.2020.102527",11
"10.1016/j.msard.2020.102528",2
"10.1016/j.msard.2020.102529",9
"10.1016/j.msard.2020.102530",101
"10.1016/j.msard.2020.102533",10
"10.1016/j.msard.2020.102534",1
"10.1016/j.msard.2020.102536",6
"10.1016/j.msard.2020.102537",2
