"DOI","DIMENSION_Open_Access","DIMENSION_CITATIONS","DIMENSION_RECENT_CITATIONS","DIMENSION_RELATIVE_CITATION_RATIO","DIMENSION_FIELD_CITATION_RATIO","DIMENSION_Sustainable_Development_Goals"
"10.1016/j.brainresbull.2020.04.005","Closed",8,4,0.97,2.01,
"10.1016/j.brainresbull.2020.06.013","Closed",5,5,0.67,2.34,
"10.1016/j.brainresbull.2020.08.013","Closed",12,12,1.16,3.74,
"10.1016/j.brainresbull.2020.09.004","Closed",2,2,0.27,0.62,
"10.1016/j.brainresbull.2020.09.010","Closed",4,4,0.36,1.87,
"10.1016/j.brainresbull.2020.10.015","Closed",4,4,0.5,1.87,
"10.1016/j.brainresbull.2020.12.018","Closed",7,7,1.34,2.05,
"10.1016/j.brainresbull.2021.07.011","All OA; Bronze",9,9,2.14,4.92,
"10.1016/j.brainresbull.2021.10.013","All OA; Bronze",5,5,0.83,3.28,
"10.1016/j.brainresbull.2022.03.011","All OA; Hybrid",3,3,,,
"10.1016/j.brat.2019.103464","Closed",34,30,9.51,12.01,
"10.1016/j.brat.2020.103594","All OA; Green",1,1,0.27,0.43,
"10.1016/j.brat.2021.103995","All OA; Bronze",6,6,,4.17,"3 Good Health and Well Being"
"10.1016/j.brs.2019.09.012","All OA; Gold",28,19,3.27,,
"10.1016/j.brs.2020.05.010","All OA; Gold",70,50,7.7,,"3 Good Health and Well Being"
"10.1016/j.brs.2022.02.005","All OA; Gold",4,4,,,"3 Good Health and Well Being"
"10.1016/j.brs.2022.02.007","All OA; Gold",3,3,,,
"10.1016/j.brs.2022.04.014","All OA; Gold",7,7,,,
"10.1016/j.cbi.2021.109794","Closed",1,1,,0.35,
"10.1016/j.cbpa.2022.102201","Closed",0,0,,,
"10.1016/j.cca.2020.04.029","Closed",11,10,1.41,2.29,
"10.1016/j.cca.2020.05.021","Closed",6,6,0.97,2.81,
"10.1016/j.cca.2021.01.020","Closed",18,18,3.55,14.48,
"10.1016/j.cca.2022.01.017","Closed",3,3,,,
"10.1016/j.cca.2022.09.007","Closed",0,0,,,
"10.1016/j.cccb.2021.100006","All OA; Gold",0,0,,0,
"10.1016/j.cct.2020.105962","All OA; Hybrid",23,17,2.63,,
"10.1016/j.cct.2020.106009","All OA; Green",22,21,1.93,10.31,
"10.1016/j.cct.2020.106122","Closed",9,8,1.34,6.18,
"10.1016/j.cct.2021.106281","All OA; Green",4,4,0.82,3.19,
"10.1016/j.cct.2021.106331","Closed",0,0,,0,
"10.1016/j.cct.2021.106495","Closed",0,0,,0,"3 Good Health and Well Being"
"10.1016/j.cct.2021.106563","Closed",7,7,1.66,,
"10.1016/j.cct.2022.106941","All OA; Hybrid",1,1,,,
"10.1016/j.cct.2022.106958","All OA; Hybrid",1,1,,,
"10.1016/j.ceca.2019.102130","Closed",9,9,0.8,2.74,
"10.1016/j.ceca.2020.102170","Closed",9,7,1.04,3.62,
"10.1016/j.ceca.2022.102553","Closed",8,8,,,
"10.1016/j.cell.2020.01.002","All OA; Hybrid",5,5,0.26,,
"10.1016/j.cell.2020.02.035","All OA; Bronze",286,237,19.52,71.87,
"10.1016/j.cell.2020.03.002","All OA; Bronze",26,17,1.35,6.53,
"10.1016/j.cell.2020.09.054","All OA; Hybrid",101,98,6.71,25.38,
"10.1016/j.cell.2020.12.040","All OA; Green",221,221,26.27,79.81,
"10.1016/j.cell.2021.05.045","All OA; Bronze",125,125,11.34,45.14,
"10.1016/j.cell.2021.10.018","All OA; Bronze",2,2,0.24,1.61,
"10.1016/j.cell.2021.11.018","All OA; Bronze",53,53,5.28,19.14,"3 Good Health and Well Being"
"10.1016/j.cell.2022.05.020","All OA; Hybrid",12,12,,,
"10.1016/j.cell.2022.06.048","Closed",4,4,,,
"10.1016/j.cell.2022.08.013","All OA; Green",1,1,,,"3 Good Health and Well Being"
"10.1016/j.cell.2022.08.021","All OA; Green",23,23,,,
"10.1016/j.cell.2022.09.030","All OA; Hybrid",25,25,,,
"10.1016/j.cellimm.2020.104040","All OA; Hybrid",5,4,0.39,1.26,
"10.1016/j.cellimm.2020.104077","Closed",15,13,1.07,3.77,
"10.1016/j.cellimm.2020.104217","All OA; Bronze",13,13,0.77,3.42,"3 Good Health and Well Being"
"10.1016/j.cellimm.2020.104219","All OA; Green",10,10,0.93,2.15,"3 Good Health and Well Being"
"10.1016/j.cellimm.2020.104222","Closed",23,22,1.58,6.85,
"10.1016/j.cellimm.2020.104238","Closed",5,5,0.56,1.26,
"10.1016/j.cellimm.2020.104242","All OA; Green",21,21,2.94,5.28,
"10.1016/j.cellimm.2021.104383","All OA; Green",3,3,0.39,2.41,
"10.1016/j.cellimm.2021.104421","Closed",7,7,1.24,5.63,
"10.1016/j.cellimm.2021.104439","All OA; Green",2,2,0.37,1.61,
"10.1016/j.cellimm.2022.104500","Closed",4,4,,,
"10.1016/j.cellimm.2022.104515","Closed",3,3,,,
"10.1016/j.cellimm.2022.104561","All OA; Green",0,0,,,
"10.1016/j.cellimm.2022.104580","Closed",5,5,,,
"10.1016/j.cellimm.2022.104637","Closed",0,0,,,
"10.1016/j.cellsig.2020.109765","All OA; Green",14,13,1.26,2.92,
"10.1016/j.cellsig.2020.109806","All OA; Green",9,8,0.61,1.87,
"10.1016/j.cellsig.2022.110449","Closed",1,1,,,
"10.1016/j.celrep.2020.02.028","All OA; Gold",41,37,2.66,,
"10.1016/j.celrep.2020.03.068","All OA; Gold",79,72,4.12,16.46,
"10.1016/j.celrep.2020.107658","All OA; Gold",21,17,1.21,5.22,
"10.1016/j.celrep.2020.107806","All OA; Gold",29,24,1.91,6.04,
"10.1016/j.celrep.2020.107826","All OA; Gold",44,42,2.5,,
"10.1016/j.celrep.2020.107843","All OA; Gold",165,158,11.85,40.66,
"10.1016/j.celrep.2020.108047","All OA; Gold",70,68,5.21,,
"10.1016/j.celrep.2020.108236","All OA; Gold",9,9,0.66,,
"10.1016/j.celrep.2020.108538","All OA; Gold",46,46,2.54,9.58,
"10.1016/j.celrep.2020.108560","All OA; Gold",15,15,1.01,3.13,
"10.1016/j.celrep.2020.108588","All OA; Gold",74,74,8.2,25.86,
"10.1016/j.celrep.2021.108716","All OA; Gold",12,12,0.81,4.19,
"10.1016/j.celrep.2021.108756","All OA; Gold",68,67,7.73,23.76,
"10.1016/j.celrep.2021.108833","All OA; Gold",19,18,2.47,,
"10.1016/j.celrep.2021.108835","All OA; Gold",44,44,5.86,,
"10.1016/j.celrep.2021.108925","All OA; Gold",5,5,0.74,1.75,
"10.1016/j.celrep.2021.109112","All OA; Gold",33,33,4.2,11.55,
"10.1016/j.celrep.2021.109201","All OA; Gold",20,20,3.2,,
"10.1016/j.celrep.2021.109368","All OA; Gold",3,3,0.47,,
"10.1016/j.celrep.2021.109602","All OA; Gold",13,13,1.39,,
"10.1016/j.celrep.2021.109695","All OA; Gold",16,16,2.29,,
"10.1016/j.celrep.2021.109889","All OA; Gold",12,12,1.68,,
"10.1016/j.celrep.2021.110094","All OA; Gold",22,22,3.5,,
"10.1016/j.celrep.2021.110189","All OA; Gold",14,14,,,"3 Good Health and Well Being"
"10.1016/j.celrep.2022.110420","All OA; Gold",6,6,,,
"10.1016/j.celrep.2022.111048","All OA; Gold",3,3,,,
"10.1016/j.celrep.2022.111189","All OA; Gold",15,15,,,
"10.1016/j.celrep.2022.111328","All OA; Gold",2,2,,,
"10.1016/j.celrep.2022.111506","All OA; Gold",0,0,,,
"10.1016/j.celrep.2022.111508","All OA; Gold",3,3,,,
"10.1016/j.cels.2020.10.010","All OA; Green",25,25,2.02,6.71,
"10.1016/j.cgh.2021.01.029","All OA; Hybrid",18,18,2.78,14.46,"3 Good Health and Well Being"
"10.1016/j.chembiol.2020.12.015","All OA; Bronze",4,4,0.68,1.4,"3 Good Health and Well Being"
"10.1016/j.chembiol.2021.01.025","All OA; Bronze",14,14,1.86,4.76,
"10.1016/j.chembiol.2022.08.007","Closed",2,2,,,
"10.1016/j.chest.2020.03.078","All OA; Bronze",0,0,,0,"3 Good Health and Well Being"
"10.1016/j.chest.2022.02.032","Closed",6,6,,,
"10.1016/j.chom.2020.06.008","All OA; Bronze",77,75,6.02,16.77,
"10.1016/j.chom.2022.01.013","All OA; Hybrid",21,21,,,
"10.1016/j.chom.2022.08.018","All OA; Green",3,3,,,
"10.1016/j.chroma.2022.463124","Closed",3,3,,,
"10.1016/j.cjtee.2020.02.006","All OA; Gold",24,22,2.19,6.86,
"10.1016/j.clim.2019.108297","Closed",2,2,0.12,0.81,
"10.1016/j.clim.2020.108352","Closed",22,14,2.1,5.52,
"10.1016/j.clim.2020.108379","All OA; Green",18,16,3.32,4.52,
"10.1016/j.clim.2020.108380","All OA; Bronze",19,17,6.1,4.77,
"10.1016/j.clim.2020.108460","Closed",0,0,,0,
"10.1016/j.clim.2020.108554","Closed",6,6,0.91,1.51,
"10.1016/j.clim.2020.108575","All OA; Green",6,6,,1.51,"2 Zero Hunger"
"10.1016/j.clim.2020.108622","All OA; Hybrid",13,13,1.31,3.26,
"10.1016/j.clim.2021.108693","All OA; Bronze",5,5,,1.81,
"10.1016/j.clim.2021.108694","All OA; Green",17,17,1.78,13.68,"3 Good Health and Well Being"
"10.1016/j.clim.2021.108750","Closed",2,2,0.15,1.61,
"10.1016/j.clim.2021.108766","All OA; Green",9,9,2.21,3.25,
"10.1016/j.clim.2021.108815","All OA; Bronze",6,6,1.12,2.17,
"10.1016/j.clim.2021.108817","All OA; Hybrid",1,1,0.18,0.36,
"10.1016/j.clim.2022.108934","Closed",0,0,,,
"10.1016/j.clim.2022.108947","Closed",0,0,,,
"10.1016/j.clim.2022.108980","All OA; Bronze",4,4,,,
"10.1016/j.clim.2022.109017","Closed",2,2,,,
"10.1016/j.clim.2022.109066","Closed",1,1,,,
"10.1016/j.clinbiochem.2021.10.004","Closed",7,7,2.74,3.62,"3 Good Health and Well Being"
"10.1016/j.clinbiomech.2019.11.020","All OA; Green",12,9,2.83,5.93,
"10.1016/j.clinbiomech.2020.104989","Closed",7,5,0.88,4.8,
"10.1016/j.clinbiomech.2020.105100","All OA; Green",5,5,0.97,3.43,
"10.1016/j.clinbiomech.2021.105277","All OA; Green",1,1,0.38,1.09,
"10.1016/j.clinbiomech.2021.105338","Closed",1,1,0.5,1.09,
"10.1016/j.clinbiomech.2021.105382","Closed",2,2,0.87,2.38,
"10.1016/j.clinbiomech.2021.105448","Closed",1,1,0.42,1.01,
"10.1016/j.clinbiomech.2021.105511","Closed",2,2,0.42,2.18,
"10.1016/j.clinbiomech.2021.105549","Closed",2,2,,2.18,
"10.1016/j.clinbiomech.2022.105668","Closed",0,0,,,
"10.1016/j.clinbiomech.2022.105818","Closed",0,0,,,
"10.1016/j.clinbiomech.2022.105826","All OA; Green",1,1,,,
"10.1016/j.clindermatol.2022.02.010","Closed",3,3,,,"3 Good Health and Well Being"
"10.1016/j.clineuro.2019.105588","Closed",3,0,0.33,0.66,
"10.1016/j.clineuro.2019.105621","All OA; Green",6,4,1.04,2.44,
"10.1016/j.clineuro.2020.105726","Closed",3,2,0.12,0.88,
"10.1016/j.clineuro.2020.105741","Closed",6,6,0.56,2.91,
"10.1016/j.clineuro.2020.105792","Closed",1,1,0.15,0.47,
"10.1016/j.clineuro.2020.105829","Closed",5,5,0.68,3.07,
"10.1016/j.clineuro.2020.105864","Closed",1,1,0.21,0.38,
"10.1016/j.clineuro.2020.105886","Closed",1,0,,0.38,
"10.1016/j.clineuro.2020.105921","All OA; Green",428,308,36.41,200.46,"3 Good Health and Well Being"
"10.1016/j.clineuro.2020.105961","Closed",0,0,,0,
"10.1016/j.clineuro.2020.105990","Closed",14,14,2.33,5.33,
"10.1016/j.clineuro.2020.106019","Closed",3,3,0.51,1.41,
"10.1016/j.clineuro.2020.106036","All OA; Green",3,3,0.43,1.46,
"10.1016/j.clineuro.2020.106081","Closed",1,0,,0.38,
"10.1016/j.clineuro.2020.106103","All OA; Green",4,4,0.31,1.87,"3 Good Health and Well Being"
"10.1016/j.clineuro.2020.106118","Closed",10,10,1.43,3.8,"3 Good Health and Well Being"
"10.1016/j.clineuro.2020.106136","All OA; Green",0,0,,0,
"10.1016/j.clineuro.2020.106142","All OA; Hybrid",5,4,0.57,1.78,
"10.1016/j.clineuro.2020.106166","Closed",0,0,,0,
"10.1016/j.clineuro.2020.106196","Closed",6,6,1.64,2.28,
"10.1016/j.clineuro.2020.106197","Closed",5,5,0.42,1.9,
"10.1016/j.clineuro.2020.106200","Closed",2,1,0.33,0.97,
"10.1016/j.clineuro.2020.106203","All OA; Green",6,6,0.47,2.28,
"10.1016/j.clineuro.2020.106265","Closed",8,8,1.32,3.04,"4 Quality Education"
"10.1016/j.clineuro.2020.106278","Closed",6,5,1,2.28,
"10.1016/j.clineuro.2020.106311","Closed",2,2,0.14,0.94,
"10.1016/j.clineuro.2020.106349","All OA; Green",58,56,8.99,27.16,
"10.1016/j.clineuro.2020.106376","Closed",3,3,1.46,1.41,
"10.1016/j.clineuro.2020.106377","Closed",6,6,0.62,2.81,
"10.1016/j.clineuro.2020.106398","Closed",3,3,1.19,1.14,
"10.1016/j.clineuro.2020.106424","All OA; Hybrid",1,1,0.29,0.38,
"10.1016/j.clineuro.2020.106442","Closed",5,5,1.85,2.34,
"10.1016/j.clineuro.2020.106451","All OA; Green",11,11,2.35,5.16,"3 Good Health and Well Being"
"10.1016/j.clineuro.2021.106500","Closed",7,7,1.61,5.63,
"10.1016/j.clineuro.2021.106563","All OA; Green",6,6,0.38,4.83,"3 Good Health and Well Being"
"10.1016/j.clineuro.2021.106576","Closed",1,1,,0.8,
"10.1016/j.clineuro.2021.106606","Closed",5,5,0.75,5.19,
"10.1016/j.clineuro.2021.106625","Closed",3,3,0.89,1.08,
"10.1016/j.clineuro.2021.106640","Closed",6,6,0.98,4.82,
"10.1016/j.clineuro.2021.106643","Closed",1,1,,0.66,"3 Good Health and Well Being"
"10.1016/j.clineuro.2021.106685","Closed",2,2,0.23,1.61,
"10.1016/j.clineuro.2021.106700","All OA; Hybrid",4,4,0.5,3.22,
"10.1016/j.clineuro.2021.106749","Closed",2,2,0.33,1.82,
"10.1016/j.clineuro.2021.106785","Closed",1,1,0.44,0.66,
"10.1016/j.clineuro.2021.106789","Closed",1,1,,0.66,
"10.1016/j.clineuro.2021.106805","Closed",3,3,0.22,1.97,
"10.1016/j.clineuro.2021.106828","Closed",14,14,2.94,9.19,"3 Good Health and Well Being"
"10.1016/j.clineuro.2021.106903","Closed",0,0,,0,
"10.1016/j.clineuro.2021.106961","Closed",2,2,0.31,0.72,
"10.1016/j.clineuro.2021.107099","Closed",2,2,,1.31,
"10.1016/j.clineuro.2022.107210","All OA; Green",6,6,,,"3 Good Health and Well Being"
"10.1016/j.clineuro.2022.107222","Closed",2,2,,,
"10.1016/j.clineuro.2022.107272","Closed",0,0,,,
"10.1016/j.clineuro.2022.107338","Closed",0,0,,,
"10.1016/j.clineuro.2022.107342","Closed",0,0,,,"3 Good Health and Well Being"
"10.1016/j.clineuro.2022.107368","All OA; Hybrid",0,0,,,
"10.1016/j.clineuro.2022.107374","All OA; Green",3,3,,,"3 Good Health and Well Being"
"10.1016/j.clineuro.2022.107381","Closed",0,0,,,
"10.1016/j.clineuro.2022.107475","Closed",1,1,,,
"10.1016/j.clineuro.2022.107502","Closed",1,1,,,
"10.1016/j.clineuro.2022.107528","Closed",0,0,,,"4 Quality Education"
"10.1016/j.clinimag.2019.08.005","Closed",2,2,0.15,0.81,
"10.1016/j.clinimag.2020.09.006","Closed",1,1,0.26,0.47,
"10.1016/j.clinimag.2020.11.006","All OA; Green",6,6,1.33,2.81,
"10.1016/j.clinimag.2021.05.025","Closed",4,4,1.01,3.22,
"10.1016/j.clinimag.2022.06.021","Closed",0,0,,,
"10.1016/j.clinph.2019.10.023","Closed",11,7,1.56,3.42,
"10.1016/j.clinph.2019.10.029","Closed",12,9,1.08,3.73,
"10.1016/j.clinph.2019.11.002","All OA; Hybrid",753,664,86.12,234.91,
"10.1016/j.clinph.2019.11.012","Closed",0,0,,0,
"10.1016/j.clinph.2019.11.024","Closed",10,6,1.28,3.11,
"10.1016/j.clinph.2019.11.027","Closed",1,0,0.23,0.31,
"10.1016/j.clinph.2019.11.057","Closed",17,13,1.93,6.92,
"10.1016/j.clinph.2019.12.418","All OA; Green",12,9,1.98,5.62,
"10.1016/j.clinph.2020.01.024","All OA; Bronze",8,8,0.94,2.5,
"10.1016/j.clinph.2020.02.005","Closed",15,11,2.63,7.03,
"10.1016/j.clinph.2020.05.033","Closed",7,6,0.81,3.28,
"10.1016/j.clinph.2020.09.012","Closed",2,2,0.14,0.62,
"10.1016/j.clinph.2020.11.022","Closed",7,7,1.48,5.63,
"10.1016/j.clinph.2021.01.029","Closed",1,1,0.25,0.54,
"10.1016/j.clinph.2021.04.014","All OA; Green",0,0,,0,
"10.1016/j.clinph.2021.05.028","Closed",4,4,1.18,2.18,
"10.1016/j.clinph.2022.01.125","Closed",1,1,,,
"10.1016/j.clinph.2022.02.013","Closed",0,0,,,
"10.1016/j.clinph.2022.02.019","All OA; Hybrid",1,1,,,
"10.1016/j.clinre.2019.12.008","All OA; Bronze",11,7,0.76,5.15,
"10.1016/j.clinthera.2019.11.018","Closed",5,3,0.7,2.04,
"10.1016/j.clinthera.2020.03.005","Closed",9,8,1.14,3.31,"3 Good Health and Well Being"
"10.1016/j.clinthera.2020.05.007","Closed",0,0,,0,
"10.1016/j.clinthera.2020.09.014","Closed",2,2,0.48,0.94,
"10.1016/j.clinthera.2021.06.008","All OA; Hybrid",9,9,1.75,7.23,
"10.1016/j.cll.2020.05.004","Closed",2,2,0.25,0.94,
"10.1016/j.cll.2020.06.002","Closed",4,4,0.35,1.87,
"10.1016/j.cllc.2019.11.005","Closed",1,1,0.06,0.34,
"10.1016/j.clnesp.2021.12.014","Closed",0,0,,0,
"10.1016/j.clnesp.2022.03.026","All OA; Green",0,0,,,
"10.1016/j.clnu.2020.02.033","Closed",22,20,2.75,8.42,
"10.1016/j.cmet.2020.01.006","All OA; Bronze",141,115,8.43,29.84,
"10.1016/j.cmet.2020.09.002","All OA; Bronze",57,55,4.94,12.99,
"10.1016/j.cmet.2021.10.002","All OA; Hybrid",12,12,1.21,4.33,
"10.1016/j.cmet.2022.04.001","All OA; Hybrid",30,29,,,
"10.1016/j.cmi.2020.11.005","All OA; Bronze",89,88,13.08,41.68,"3 Good Health and Well Being"
"10.1016/j.cmi.2021.05.008","All OA; Bronze",31,31,2.6,11.2,"3 Good Health and Well Being"
"10.1016/j.cmpb.2021.106113","All OA; Bronze",26,25,3.56,19.4,
"10.1016/j.cmpb.2021.106180","All OA; Green",12,12,2.88,8.96,"3 Good Health and Well Being"
"10.1016/j.cmpb.2021.106525","Closed",8,8,,5.97,
"10.1016/j.cmpb.2022.106900","Closed",1,1,,,"3 Good Health and Well Being"
"10.1016/j.cmpb.2022.106957","Closed",2,2,,,
"10.1016/j.cmpb.2022.107204","All OA; Hybrid",1,1,,,
"10.1016/j.cnp.2021.05.002","All OA; Gold",8,8,2.55,4.34,
"10.1016/j.cnp.2022.09.002","All OA; Gold",0,0,,,
"10.1016/j.cnur.2021.02.001","Closed",2,2,0.54,1.91,
"10.1016/j.coi.2020.07.002","Closed",9,8,0.46,2.26,
"10.1016/j.coi.2021.11.006","All OA; Bronze",6,6,,3.26,
"10.1016/j.coi.2022.102211","All OA; Hybrid",2,2,,,
"10.1016/j.colsurfb.2021.112091","Closed",0,0,,0,
"10.1016/j.compbiomed.2019.103596","Closed",12,11,1.42,7.68,
"10.1016/j.compbiomed.2020.104165","Closed",12,12,2.86,5.2,
"10.1016/j.compbiomed.2021.104297","All OA; Hybrid",6,6,1.71,3.88,
"10.1016/j.compbiomed.2021.104337","All OA; Green",6,6,0.85,3.04,
"10.1016/j.compbiomed.2021.104416","All OA; Hybrid",22,22,4.1,16.42,
"10.1016/j.compbiomed.2021.104697","All OA; Green",79,79,8.03,54.79,
"10.1016/j.compbiomed.2021.104822","Closed",9,9,2.95,8.33,
"10.1016/j.compbiomed.2021.104859","All OA; Green",20,20,2.38,7.94,"3 Good Health and Well Being"
"10.1016/j.compbiomed.2022.105402","Closed",10,10,,,
"10.1016/j.compbiomed.2022.105853","All OA; Green",2,2,,,
"10.1016/j.compbiomed.2022.105856","Closed",1,1,,,
"10.1016/j.compbiomed.2022.106174","All OA; Hybrid",1,1,,,
"10.1016/j.compbiomed.2022.106294","Closed",1,1,,,
"10.1016/j.compmedimag.2019.101659","Closed",10,8,0.67,3.6,
"10.1016/j.compmedimag.2019.101685","All OA; Green",11,9,1.32,4.06,
"10.1016/j.compmedimag.2020.101772","All OA; Green",28,25,2.33,13.66,
"10.1016/j.conb.2019.11.007","All OA; Bronze",20,17,1.31,6.21,
"10.1016/j.conb.2020.01.005","All OA; Green",9,6,0.86,2.81,
"10.1016/j.conb.2022.102575","Closed",16,16,,,
"10.1016/j.conb.2022.102588","Closed",0,0,,,
"10.1016/j.conb.2022.102643","All OA; Hybrid",0,0,,,
"10.1016/j.conctc.2020.100521","All OA; Gold",5,4,0.78,,
"10.1016/j.conctc.2020.100574","All OA; Gold",3,3,0.21,1.41,
"10.1016/j.conctc.2022.100936","All OA; Gold",0,0,,,
"10.1016/j.conctc.2022.101006","All OA; Gold",0,0,,,
"10.1016/j.conctc.2022.101026","All OA; Green",0,0,,,
"10.1016/j.cont.2022.100517","All OA; Gold",0,0,,,
"10.1016/j.coph.2021.09.006","Closed",0,0,,0,
"10.1016/j.coph.2021.09.008","Closed",5,5,0.66,2.48,
"10.1016/j.coph.2021.11.008","All OA; Bronze",6,6,2.05,2.97,
"10.1016/j.coph.2022.102184","Closed",0,0,,,
"10.1016/j.coph.2022.102188","All OA; Hybrid",5,5,,,
"10.1016/j.coph.2022.102193","All OA; Green",0,0,,,
"10.1016/j.coph.2022.102194","All OA; Bronze",2,2,,,
"10.1016/j.coph.2022.102205","All OA; Hybrid",3,3,,,
"10.1016/j.coph.2022.102261","All OA; Hybrid",3,3,,,
"10.1016/j.coph.2022.102269","All OA; Hybrid",1,1,,,
"10.1016/j.coph.2022.102287","Closed",0,0,,,
"10.1016/j.coph.2022.102290","All OA; Hybrid",0,0,,,
"10.1016/j.cophys.2022.100532","All OA; Green",1,1,,,
"10.1016/j.cortex.2020.01.003","Closed",7,6,1.16,2.38,
"10.1016/j.coviro.2021.11.013","All OA; Green",12,12,3.38,4.45,
"10.1016/j.cpnec.2021.100096","All OA; Gold",0,0,,0,"3 Good Health and Well Being"
"10.1016/j.cpr.2020.101923","All OA; Green",20,20,3.77,8.65,
"10.1016/j.crad.2019.09.135","Closed",6,6,0.88,1.75,
"10.1016/j.crad.2020.01.011","Closed",10,8,0.59,4.69,
"10.1016/j.crad.2022.07.008","Closed",0,0,,,
"10.1016/j.crimmu.2021.06.001","All OA; Gold",8,8,1.49,2.89,
"10.1016/j.crimmu.2022.03.001","All OA; Gold",0,0,,,
"10.1016/j.critrevonc.2022.103648","All OA; Green",4,4,,,
"10.1016/j.crphar.2020.100012","All OA; Gold",4,4,0.39,1.17,
"10.1016/j.crphar.2021.100022","All OA; Gold",4,4,0.7,1.4,
"10.1016/j.crphar.2021.100028","All OA; Gold",7,7,1.59,2.45,"3 Good Health and Well Being"
"10.1016/j.crphar.2022.100091","All OA; Gold",2,2,,,
"10.1016/j.crtox.2021.02.007","All OA; Gold",9,9,1.86,4.45,
"10.1016/j.crwh.2019.e00162","All OA; Gold",9,7,0.76,4.3,
"10.1016/j.csbj.2022.09.005","All OA; Gold",0,0,,,"3 Good Health and Well Being"
"10.1016/j.ctcp.2020.101087","Closed",21,17,1.94,10.22,
"10.1016/j.ctcp.2021.101463","Closed",11,11,1.34,7.98,
"10.1016/j.ctcp.2021.101465","Closed",4,4,0.67,3.18,
"10.1016/j.ctcp.2021.101476","All OA; Hybrid",2,2,0.74,1.45,
"10.1016/j.ctcp.2022.101572","Closed",1,1,,,
"10.1016/j.ctcp.2022.101607","Closed",0,0,,,"3 Good Health and Well Being"
"10.1016/j.ctim.2019.102270","Closed",18,15,2.21,8.02,
"10.1016/j.ctim.2020.102553","Closed",13,13,1.68,5.48,
"10.1016/j.ctim.2020.102595","All OA; Gold",14,14,4.72,5.9,
"10.1016/j.ctim.2021.102720","All OA; Gold",7,7,3,5.57,"3 Good Health and Well Being"
"10.1016/j.ctim.2022.102862","All OA; Gold",2,2,,,"3 Good Health and Well Being"
"10.1016/j.ctro.2020.01.001","All OA; Gold",1,1,0.19,0.41,
"10.1016/j.cyto.2019.154911","Closed",7,4,0.75,2.85,
"10.1016/j.cyto.2019.154926","Closed",6,4,0.94,1.91,
"10.1016/j.cyto.2019.154944","All OA; Green",1,1,0.08,0.25,
"10.1016/j.cyto.2020.155024","Closed",6,5,0.52,1.51,
"10.1016/j.cyto.2020.155054","Closed",8,5,0.7,2.01,
"10.1016/j.cyto.2020.155196","Closed",11,10,1.8,2.76,
"10.1016/j.cyto.2021.155590","Closed",8,8,0.95,6.44,
"10.1016/j.cyto.2021.155706","Closed",8,8,1.68,2.89,
"10.1016/j.cyto.2021.155750","All OA; Hybrid",10,10,3.43,3.61,
"10.1016/j.cyto.2022.155866","Closed",1,1,,,
"10.1016/j.cyto.2022.156015","Closed",6,6,,,
"10.1016/j.cyto.2022.156049","Closed",2,2,,,
"10.1016/j.cytogfr.2019.11.005","All OA; Green",15,12,0.93,2.46,"3 Good Health and Well Being"
"10.1016/j.cytogfr.2021.09.001","Closed",3,3,0.24,1.05,"3 Good Health and Well Being"
"10.1016/j.ddmod.2020.01.001","All OA; Green",16,16,1.68,4.21,
"10.1016/j.ddmod.2020.02.003","All OA; Green",33,24,3.39,9.12,"3 Good Health and Well Being"
"10.1016/j.dhjo.2019.100835","Closed",8,6,1.5,2.88,
"10.1016/j.dhjo.2019.100853","Closed",2,2,0.33,0.72,
"10.1016/j.dhjo.2020.100908","Closed",10,10,1.5,7.38,"3 Good Health and Well Being"
"10.1016/j.dhjo.2020.100966","All OA; Green",5,5,1.35,2.13,
"10.1016/j.dhjo.2020.101046","Closed",4,4,0.93,1.74,
"10.1016/j.dhjo.2021.101133","All OA; Green",5,5,1.64,3.01,
"10.1016/j.dhjo.2021.101163","All OA; Green",1,1,0.45,0.6,
"10.1016/j.dhjo.2022.101314","Closed",1,1,,,"4 Quality Education"
"10.1016/j.dhjo.2022.101344","Closed",1,1,,,
"10.1016/j.dhjo.2022.101437","Closed",0,0,,,"3 Good Health and Well Being"
"10.1016/j.dib.2020.105341","All OA; Gold",3,2,0.13,1.41,"3 Good Health and Well Being"
"10.1016/j.dib.2020.106614","All OA; Gold",3,2,0.62,1.75,"4 Quality Education"
"10.1016/j.dib.2022.108139","All OA; Gold",1,1,,,
"10.1016/j.dib.2022.108542","All OA; Gold",0,0,,,"3 Good Health and Well Being"
"10.1016/j.diii.2020.03.006","All OA; Bronze",18,15,2.5,8.43,
"10.1016/j.diii.2020.05.009","All OA; Bronze",33,32,3.67,15.47,
"10.1016/j.disamonth.2022.101496","Closed",0,0,,,
"10.1016/j.disamonth.2022.101497","Closed",0,0,,,
"10.1016/j.dmpk.2020.100375","Closed",3,3,1.05,0.88,
"10.1016/j.drudis.2020.11.022","Closed",13,13,1.92,3.87,
"10.1016/j.drudis.2021.06.010","Closed",12,12,1.4,4.33,"3 Good Health and Well Being"
"10.1016/j.drudis.2021.11.022","Closed",3,3,,1.48,
"10.1016/j.drudis.2022.06.015","Closed",3,3,,,
"10.1016/j.drudis.2022.103357","Closed",2,2,,,
"10.1016/j.earlhumdev.2020.105039","Closed",2,2,0.5,0.78,
"10.1016/j.ebiom.2020.102807","All OA; Gold",47,42,4.89,22.03,
